Person_ID,Reporter_Name,Outlet_Name,Outlet_URL,Outlet_ID,Circulation
10862,Zach Epstein,Boy Genius Report (BGR.com),https://bgr.com,5707,"2,534,886"
10902,Megan McGeehan,instagram.com/stylemeblonde/,https://www.instagram.com/stylemeblonde/?hl=en,4809,"51,500"
10904,Christopher Chung,Auto News of the Americas,https://autonewsonline.com/,1614,"60,000"
10905,Julie Gordon,inspiringkitchen.com,https://www.instagram.com/inspiringkitchen/,4760,"47,100"
10928,Ashly Rodriguez,instagram.com/actually_ashly/,https://www.instagram.com/actually_ashly/,4776,"158,000"
10933,Niccole Mucci Sadowski,Instagram,https://www.instagram.com/multiculturalmaven/,3095,"22,400"
10933,Niccole Mucci Sadowski,Multivu.com,https://multiculturalmaven.com/,6135,"1,500"
10934,Kaley Dignen,instagram.com/kaleydignen/,https://www.instagram.com/kaleydignen/,5645,"25,900"
10936,Matthew Swider,TechRadar.com,http://www.techradar.com/,3748,"19,965,433"
10946,Carolina Hellal,Instagram,https://www.instagram.com/chictalkch/,3095,"83,044"
10946,Carolina Hellal,Facebook.com,https://www.facebook.com/chictalkch/?ref=page_internal,4411,"5,725"
10956,Molly Rooney,instagram.com/champagnegetaway/,https://www.instagram.com/champagnegetaway/,6028,"72,300"
10988,Stephanie Carls,instagram.com/stephanie.carls/,https://www.instagram.com/stephanie.carls/,6195,"9,242"
10993,Lavenda Memory,Instagram,,3095,"230,000"
11007,Lauren Vandiver,Instagram,https://www.instagram.com/vandifair/,3095,"226,000"
11012,Chastity Velasquez,Facebook.com,https://www.facebook.com/cowboyslifeblog,4411,"5,328"
11012,Chastity Velasquez,Twitter,https://twitter.com/cowboyslifeblog,3043,"8,408"
11012,Chastity Velasquez,Instagram,https://www.instagram.com/p/CFVSx69pKbk/?utm_source=ig_embed,3095,"11,100"
11012,Chastity Velasquez,AGirlsGuideToCars.com,https://agirlsguidetocars.com/,5247,"80,000"
11020,Rossana Vanoni,Instagram,https://www.instagram.com/rossanavanoni/,3095,"120,000"
11026,Matt D'Andria,Shift & Steer Podcast,https://www.podcastone.com/shift-and-steer?showAllEpisodes=true,4848,"10,000"
11026,Matt D'Andria,CarCast,http:/www.carcast.com,6262,"50,000"
11026,Matt D'Andria,Instagram,https://www.instagram.com/motorator/,3095,"10,700"
11032,Imad Khan,Houston Chronicle,https://www.houstonchronicle.com/,365,"161,792"
11034,Breshell West,Instagram.com/breshell,https://www.instagram.com/breshell/,5908,"30,500"
11038,Laura Funk,Facebook.com,https://www.facebook.com/WeGottheFUNK1/,4411,"3,900"
11038,Laura Funk,Instagram,https://www.instagram.com/laurat_funk/,3095,"12,300"
11038,Laura Funk,wegotthefunk.com,https://wegotthefunk.com/,4812,"11,811"
11038,Laura Funk,Twitter,https://twitter.com/LauraT_Funk,3043,"12,279"
11045,Evan Lewis,victoriaadvocate.com,http://www.victoriaadvocate.com,5785,"17,514"
11091,Cornelis Vendrig,Youtube.com,https://www.youtube.com/channel/UCTmCfzvpdS98KuEhLA56lPA,1833,"8,260"
11095,Scott Perez,instagram.com/scott_perez/,https://www.instagram.com/scott_perez/,6087,"21,300"
11098,Jenna Luthman,Seattle Refined, ,4926,"42,257"
11100,Greg Riley,In Wheel Time,https://www.inwheeltime.com/,2413,"10,000"
11100,Greg Riley,Youtube.com,https://www.youtube.com/channel/UCMtDXmqH6tPrQ0ji8wo8GVg,1833,80
11116,Leah McNally,instagram.com/life.as.leah_/,https://www.instagram.com/life.as.leah_/,4808,"45,100"
11141,Lauren  Smith,LifeToLauren.com,http://lifetolauren.com/,5253,846
11141,Lauren  Smith,Instagram,https://www.instagram.com/lifetolauren/,3095,"72,500"
11141,Lauren  Smith,Facebook.com,https://www.facebook.com/lifetolauren/,4411,"1,388"
11141,Lauren  Smith,Twitter,https://twitter.com/lifetolauren_,3043,394
11141,Lauren  Smith,Pinterest,https://www.pinterest.com/lifetolauren/,3045,"2,630"
11147,Alexandra Carreno  Haines,Adored By Alex,http://adoredbyalex.com,4388,439
11147,Alexandra Carreno  Haines,Instagram,https://www.instagram.com/alexcarreno,3095,"61,100"
11147,Alexandra Carreno  Haines,Facebook.com,https://www.facebook.com/AdoredbyAlex,4411,"2,327"
11147,Alexandra Carreno  Haines,Twitter,https://twitter.com/AdoredbyAlex,3043,"2,897"
11147,Alexandra Carreno  Haines,Pinterest,https://www.pinterest.com/alexcarreno/,3045,"18,030"
11152,Erica  Ogletree-Barnett,Instagram,https://www.instagram.com/mrsericabarnett/,3095,"24,600"
11152,Erica  Ogletree-Barnett,Twitter,https://twitter.com/mrsericabarnett,3043,"4,008"
11152,Erica  Ogletree-Barnett,Facebook.com,https://www.facebook.com/SidelinesandPearls/,4411,"10,380"
11160,Alice  Kerley,lonestarlookingglass.com,https://lonestarlookingglass.com/,5345,379
11175,Gustavo Ventre,Youtube.com,https://www.youtube.com/c/RoutiereTests/videos,1833,"43,200"
11179,Camille Whiting,Instagram,https://www.instagram.com/fridaywereinlove/,3095,"43,000"
11179,Camille Whiting,Facebook.com,https://www.facebook.com/fridaywereinlove/,4411,"3,000"
11183,Mary Ellen Caldwell,Suburbanparent.com,http://suburbanparent.com,5722,"50,000"
11191,George Laboda,Instagram,http://instagram.com,3095,"1,000"
11193,Katie  Crenshaw,https://www.instagram.com/katiemcrenshaw/,https://www.instagram.com/katiemcrenshaw/,6498,"1,676"
11197,Alexandria Williams,instagram.com/alexandriawill/,https://www.instagram.com/alexandriawill/,5440,"4,906"
11221,Neely Moldovan,Instagram.com/neelykins,https://www.instagram.com/neelykins/,6035,"11,000"
11227,Meagan Camp,Ellis County Living Magazine,http://www.living-magazine.com/,5058,"62,500"
11234,Katelyn Brown,Instagram,https://www.instagram.com/katielovelyy/,3095,"23,500"
11234,Katelyn Brown,Facebook.com,https://www.facebook.com/theallthingslovelyblog/,4411,"1,000"
11237,Erik Parapar,instagram.com/thedappermethod/,https://www.instagram.com/thedappermethod/,6216,"65,300"
11247,Kristy Ardo DeWitz,Instagram,https://www.instagram.com/baby_fitgym/?hl=en,3095,"191,000"
11252,Bonnie Moret,Southernbellesupernova.com,https://www.southernbellesupernova.com/,5534,"4,000"
11254,Josh Lewis,RAWAUTOS.COM,http://www.rawautos.com/,2308,500
11260,Arielle Scarcella,instagram.com/Arielle_Scarcella/,https://www.instagram.com/arielle_scarcella/?hl=en,4922,"94,100"
11263,Mark Farrell,Youtube.com,https://www.youtube.com,1833,"18,200"
11267,Denise Hernandez,instagram.com/thejitana/,https://www.instagram.com/thejitana/,6034,"87,100"
11269,Jamie Garvin,instagram.com/bootsbowsandbeaches/,https://www.instagram.com/bootsbowsandbeaches/,5397,"69,300"
11276,Eric Bangeman,Ars Technica,https://arstechnica.com/author/eric-bangeman/,4010,"8,845,175"
11322,Tony  Schaefer,What Drives Us,https://whatdrives.us/,4758,"2,280"
11322,Tony  Schaefer,Youtube.com,https://www.youtube.com/What%20Drives%20Us,1833,"2,130"
11323,Brendan Appel,YouTube.com/Sons Of Speed,https://www.youtube.com/Sons%20Of%20Speed,5287,"6,130"
11323,Brendan Appel,youTube.com/WeAreMotorDriven,https://www.youtube.com/channel/UCHZSqVD7ZJJv3xfR4lFGV2Q,5997,"5,043"
11323,Brendan Appel,Northbrook Living,https://www.pitchinginns.com/northbrook-living,6318,"13,420"
11323,Brendan Appel,Glenview Living Magazine,,6319,"10,340"
11323,Brendan Appel,Western Springs Living Magazine,https://n2pub.com/locations/western-springs-living-community-0b2b/,6320,"10,054"
11323,Brendan Appel,Northfield Neighbors Magazine,https://www.alignable.com/northbrook-il/northfield-neighbors-northbrook-living-glenview-living,6321,"4,620"
11323,Brendan Appel,Strollmag.com/Greet LaGrange,https://www.strollmag.com/articles/,6369,"1,200,000"
11323,Brendan Appel,Consumer Guide Automotive ,https://consumerguide.com/,1287,"247,041"
11323,Brendan Appel,wearemotordriven.com,https://wearemotordriven.com/sons-of-speed/reviews/,5978,"311,219"
11328,Magaly Tompkins,instagram.com/jetplanemommy/,https://www.instagram.com/jetplanemommy/ ,5309,"60,900"
11330,Greta Hollar,instagram.com/greta_hollar/,https://www.instagram.com/greta_hollar/,6187,"40,200"
11330,Greta Hollar,instagram.com/greta_hollar/,https://www.instagram.com/greta_hollar/,6187,"40,200"
11340,Harold Allen,TXgarage.com,https://txgarage.com/,1904,"3,100"
11341,Vanessa Zambito,instagram.com/vanessazambito/,https://www.instagram.com/vanessazambito/,6030,"139,000"
11352,Lauren  Green,Vandifair.com,http://vandifair.com,5730,328
11352,Lauren  Green,Facebook.com,https://www.facebook.com/vandifair,4411,"6,975"
11352,Lauren  Green,Twitter,https://twitter.com/vandifair,3043,"3,339"
11352,Lauren  Green,Instagram,https://www.instagram.com/vandifair/,3095,"232,000"
11367,Meghan Grant,http://imfixintoblog.com/,http://imfixintoblog.com/,6365,"7,500"
11367,Meghan Grant,http://imfixintoblog.com/,https://www.instagram.com/imfixintoblog/,6365,"7,500"
11372,Kara  Shannon,Instagram,https://www.instagram.com/dallasites101,3095,"141,000"
11402,Nate Petroelje,Hagerty.com,https://www.hagerty.com,3583,"375,791"
11424,Brooke Kenney,instagram.com/brooke_kenney/,https://www.instagram.com/brooke_kenney/,6085,"51,500"
11429,Linh Nguyen,instagram.com/linhwinn,https://www.instagram.com/linhwinn/,5932,"107,000"
11435,Deja Riley,instagram.com/dejariley/ ,https://www.instagram.com/dejariley/,4854,"71,500"
11458,Portia Smith,Instagram,https://www.instagram.com/obsessedbyportia/,3095,"76,800"
11490,Erika Ortega,instagram.com/erika_cullen/,https://www.instagram.com/erika_cullen/,5553,"77,100"
11498,Roxie Drofiak,Instagram,https://www.instagram.com/roxiedrofiak/,3095,"49,200"
11507,Marisa Mercanti,instagram.com/thedaydreamdiaries/,https://www.instagram.com/thedaydreamdiaries/,6292,"33,700"
11518,Nolan Merrill,Youtube.com,https://www.youtube.com/channel/UCtp1xIQ_KtHVuXAfkznfTsA,1833,"124,000"
11518,Nolan Merrill,TikTok,https://www.tiktok.com/@primeautotainment,6129,"4,800"
11518,Nolan Merrill,Instagram,https://www.instagram.com/primeautotainment/,6353,"3,785"
11518,Nolan Merrill,Facebook.com,https://www.facebook.com/PrimeAutotainment/,4411,"4,700"
11520,Alena Gidenko,Instagram,https://www.instagram.com/modaprints/,3095,"60,300"
11548,Roselle  Pliego,Twitter,https://twitter.com/in_dfwfamily,3043,369
11548,Roselle  Pliego,Facebook.com,https://www.facebook.com/indfwfamily/,4411,384
11550,Joe Parker,Southern Community Newspapers Inc.,http://www.southerncommunitynewspapers.com/,6317,"4,595,700"
11551,Jessica  Bradshaw,Instagram,https://www.instagram.com/loveyoumoretoo/,3095,"13,200"
11554,Franklin Moss,instagram.com/quite_frank/ ,https://www.instagram.com/quite_frank/,6063,"16,900"
11559,Nick Saporito,AutoVerdict.com,http://www.autoverdict.com,5217,809
11573,Elly Brown,instagram.com/uptownwithellybrown/, https://www.instagram.com/uptownwithellybrown/,6330,"104,000"
11576,Daniel Miller,Los Angeles Times,http://www.latimes.com/,401,"417,936"
11590,Anastasia Souris,instagram.com/anastasiasouris/,https://www.instagram.com/anastasiasouris/,6061,"46,900"
11601,Brett  Evans,Carbuzz.com,http://carbuzz.com/,4024,"5,813,695"
11605,Andy Reid,ClassicCars.com,https://journal.classiccars.com,3258,"387,000"
11612,Censie  Sawyer,Instagram,https://www.instagram.com/p/CDJbKHOn-rM/?utm_source=ig_web_copy_link,3095,"12,000"
11612,Censie  Sawyer,Building Our Story,https://buildingourstory.com,5232,"47,929"
11612,Censie  Sawyer,Twitter,https://twitter.com/CensieJ,3043,"12,651"
11612,Censie  Sawyer,Facebook.com,https://www.facebook.com/BuildingOurStory,4411,"4,983"
11630,Morgan Korn,Yahoo! Auto,http://autos.yahoo.com ,2189,"106,050"
11630,Morgan Korn,ABCnews.go.com,https://abcnews.go.com/,1947,"19,526,325"
11634,Carly Schaffner,Forbes,http://forbes.com,1498,"10,000"
11634,Carly Schaffner,Automotive News ,https://www.autonews.com/author/carly-schaffner,2885,"5,000"
11636,Dana Ford,Instagram,http://instagram.com,3095,"18,000"
11657,Tyla Gilmore,instagram.com/tylauren/,https://www.instagram.com/tylauren/,5104,"13,800"
11660,Andrew Hawkins,TheVerge,https://theverge.com,3934,"34,919,813"
11686,Afroza Khan,Instagram,https://www.instagram.com/afroza_khan/,3095,"16,300"
11686,Afroza Khan,Chicstylista.com/,https://chicstylista.com/,6351,"18,240"
11699,Brandi Riley,Instagram,https://www.instagram.com/brandijeter/,3095,"10,438"
11700,Vanessa Pena,instagram.com/hellovanessaangelina,https://www.instagram.com/hellovanessaangelina/,5960,"25,300"
11718,Nathaniel  (James ) Habegger,Instagram,https://instagram.com,3095,"2,500,000"
11736,Sarah Greenwood,Youtube.com,https://www.youtube.com/sarahntuned,1833,"689,000"
11736,Sarah Greenwood,Instagram,https://www.instagram.com/sarahntuned/,6353,"125,000"
11736,Sarah Greenwood,Facebook.com,https://www.facebook.com/sarahntuned,2371,"72,000"
11736,Sarah Greenwood,TikTok,https://www.tiktok.com/@sarahntuned,6129,"23,600"
11748,Loreen Hwang,Instagram,https://www.instagram.com,3095,"200,000"
11757,Rebecca Nguyen,ClassicCars.com,https://journal.classiccars.com/,3258,"46,479"
11804,Brandi  Beasley,ownyourfancy.com,http://www.ownyourfancy.com/,5783,80
11806,Justin Davis,Youtube.com,https://www.youtube.com/bigtruckbigrv,1833,"405,000"
11837,Vivian Kwan,instagram.com/lifedevivi/,https://www.instagram.com/lifedevivi/,5494,"42,500"
11842,Daniela (Dani) Rios,Instagram,https://www.instagram.com/littlemixico/,3095,"29,000"
11871,Tyler Duffy,Instagram,https://www.instagram.com/ty_duffy/,3095,338
11871,Tyler Duffy,Carbuzz.com,https://carbuzz.com/author/ty-duffy/,4024,"294,510"
11901,Christopher McGraw,AutoBlog,https://www.autoblog.com,1349,"2,095,103"
11905,Terumi Pong,Instagram,,3095,"17,000"
11917,Adam Wesley Schmidt,Instagram,https://www.instagram.com/deltreefishing,3095,"20,100"
11917,Adam Wesley Schmidt,Facebook.com,https://www.facebook.com/deltreefishing/,4411,"3,064"
11919,Chad  Ferguson,Catfishedge.com,https://www.catfishedge.com/,5726,"60,380"
11952,Melissa Gitt,instagram.com/alwaysmeliss/,https://www.instagram.com/alwaysmeliss/,5493,"159,000"
11977,James McKeone,NoBraking.com,https://www.nobraking.com,3784,500
11982,Clint  McDowell,Facebook.com,https://www.facebook.com/clintpostedthat1/,4411,115
11996,Nana Arasah,instagram.com/n.arasah/,https://www.instagram.com/n.arasah/  ,5641,"14,600"
12000,Brandon Nesbitt,instagram.com/imagesbybrandon/,https://www.instagram.com/imagesbybrandon/,5433,"10,100"
12001,Kristen Lee,BusinessInsider.com,https://businessinsider.com,2677,"22,990,384"
12001,Kristen Lee,The Drive,https://thedrive.com,5036,"4,021,560"
12001,Kristen Lee,Motor Trend.com ,https://motortrend.com,1303,"8,498,045"
12007,Randi Flowers,Instagram,https://www.instagram.com/itsrandilauren/,3095,"12,500"
12008,Julian 'Jules' Hatfield,Instagram,https://www.instagram.com/dontforget2move/,3095,"71,300"
12051,Stephanie Wolfe,Facebook.com,https://www.facebook.com/VintageModernWife/,4411,"60,902"
12051,Stephanie Wolfe,Instagram,https://www.instagram.com/mathewsbambina/,3095,"22,200"
12051,Stephanie Wolfe,Twitter,https://twitter.com/mathewsbambina,3043,"3,273"
12080,Hoang-Kim Cung,Instagram,https://www.instagram.com/hkcung/,3095,"132,000"
12082,Neda  Khalilian,Instagram,https://www.instagram.com/lifewithmamak,3095,"13,500"
12097,Nadia Ruiz,instagram.com/irongirlnadia,https://www.instagram.com/irongirlnadia/,5934,"36,800"
12099,Manuel Carrillo III,Amazon.com,https://www.amazon.com/,3425,"60,000"
12110,Ellery Lee,instagram.com/elleisalwayshere/ ,https://www.instagram.com/elleisalwayshere/ ,6338,"269,000"
12113,Rory Jurnecka,Automobile (print + www), ,4238,970
12127,Patrick Washington,Dallas Weekly,https://www.dallasweekly.com/,1639,"17,500"
12133,Trisha Le,Instagram,https://www.instagram.com/trishale/,3095,"38,400"
12134,Jeremy Moore,Instagram,http://instagram.com,3095,"21,000"
12134,Jeremy Moore,MakingItMoore,http://youtube.com,5977,"1,000"
12139,Daniela Martinez,instagram.com/twooutsiders,https://www.instagram.com/twooutsiders/,5126,"31,400"
12162,Jacob Auernheimer,rightfootdown.com,http://www.rightfootdown.com/,3575,986
12162,Jacob Auernheimer,TikTok,https://www.tiktok.com/@dailymotorist?,6129,"12,000"
12177,Layla Motamedinia,Instagram,https://www.instagram.com,3095,"141,000"
12185,Matthew Barnes,pickuptrucks.com,http://www.pickuptrucks.com,1934,"78,546"
12185,Matthew Barnes,CarRevsDaily.com,https://www.car-revs-daily.com/,3011,"67,000"
12185,Matthew Barnes,Cars.com,https://www.cars.com/,1284,"26,900,000"
12185,Matthew Barnes,youtube,https://www.youtube.com/@EngineAdventures,6411,"13,000"
12187,Carla Nunez,instagram.com/carlanunez_/,https://www.instagram.com/carlanunez_/,6145,"88,000"
12188,Joel Patel,rightfootdown.com,https://www.rightfootdown.com,3575,"5,629"
12188,Joel Patel,CarsDirect.com,https://www.carsdirect.com,3082,"646,783"
12188,Joel Patel,US News & World Report ,https://www.usnews.com/,1912,"11,401,867"
12188,Joel Patel,The Manual,https://www.themanual.com/,5703,"1,134,523"
12188,Joel Patel,DigitalTrends,https://www.digitaltrends.com/,2480,"12,549,165"
12188,Joel Patel,Carfax.com,https://www.carfax.com/,3239,"17,674,350"
12209,Kimberly Luu,According to Kimberly,http://www.accordingtokimberly.com/,5939,"6,000"
12215,Iesha Vincent,Instagram, https://www.instagram.com/p/CsjaQetrKN7/,3095,990
12226,Derria Underwood,instagram.com/dlolo/,https://www.instagram.com/dlolo/,5545,"357,000"
12230,Anthony Alaniz,Motor1.com,https://www.motor1.com/info/team/anthony-alaniz/,3831,"9,061,704"
12232,Aaron Bible,GearJunkie.com,https://gearjunkie.com/,2797,"450,774"
12251,Nathan Bomey,USA Today,http://www.usatoday.com,668,"1,621,091"
12260,Joana  Lopez,Instagram,https://www.instagram.com/missjoanaxoxo/,3095,"14,300"
12263,Christophe Keyes,instagram.com/keyesopensdoors,https://www.instagram.com/keyesopensdoors/,6040,"5,402"
12265,Eric Slivka ,macrumors.com,https://www.macrumors.com/,5218,"3,233,808"
12280,Yuena  Li,Instagram,https://www.instagram.com/simplyyue,3095,"225,000"
12293,Breannalynn Patterson,Instagram,https://www.instagram.com/biteswithbre/,3095,"30,000"
12293,Breannalynn Patterson,Facebook.com,https://www.facebook.com/biteswithbre/?ref=page_internal,4411,700
12297,Jonathon  Klein,TheDrive.com,https://www.thedrive.com/,3689,"1,137,815"
12298,Kory Sebastian,Instagram,https://www.instagram.com/ksebastianphoto/,3095,"10,600"
12298,Kory Sebastian,Facebook.com,https://www.facebook.com/KSebastianphotos/,4411,"7,027"
12299,Kevin Hann,Instagram,https://www.instagram.com/kevinhannphoto/,3095,"13,200"
12299,Kevin Hann,Facebook.com,https://www.facebook.com/kevinhannphoto,4411,"1,836"
12308,Ashley Weller,Instagram - Ashley Weller,https://www.instagram.com/southernchicstyle/,5389,"32,200"
12309,Kenneth Maher,instagram.com/ken.maher.pdx/,https://www.instagram.com/ken.maher.pdx/,6211,"19,200"
12319,Adeina Anderson,She Buys Cars,https://agirlsguidetocars.com/,2698,"80,000"
12319,Adeina Anderson,Instagram,https://www.instagram.com/adeinaanderson/,3095,"23,000"
12320,Britany  Cervantes,instagram.com/thebritanyjay,https://www.instagram.com/thebritanyjay,6123,"9,800"
12321,Estefania Farias,Instagram,https://www.instagram.com/estefaniashow,3095,"29,400"
12321,Estefania Farias,Youtube.com,https://www.youtube.com/@BigTrendShow/videos,1833,"428,000"
12322,Michael Durland,Youtube.com,https://www.youtube.com/MikesCarInfo,1833,"191,000"
12329,Kristin Reveles,instagram.com/kristin_reveles/ ,https://www.instagram.com/kristin_reveles/  ,6038,"53,200"
12348,Charles Dryer,Winding Road TV,https://www.windingroad.com/,1322,"585,000"
12348,Charles Dryer,Youtube.com,https://www.youtube.com/c/TheTopher,1833,"328,000"
12348,Charles Dryer,Youtube.com,https://www.youtube.com/c/DailyMotor,1833,"27,800"
12348,Charles Dryer,Instagram,https://www.instagram.com/thetopher2/,3095,"30,900"
12348,Charles Dryer,Daily Motor Podcast,https://podcasts.apple.com/us/podcast/daily-motor-podcast/id1604620515,6350,350
12348,Charles Dryer,TikTok,https://www.tiktok.com/@topherdrives,6129,"14,500"
12348,Charles Dryer,Youtube.com,https://www.youtube.com/@TopherDrives,1833,"4,370"
12348,Charles Dryer,Daily Motor,https://thedailymotor.com/,6414,"10,000"
12348,Charles Dryer,TopherDrives,https://www.youtube.com/@TopherDrives,6423,"9,390"
12352,Roxana Rodriguez,instagram.com/grrfeisty,https://www.instagram.com/grrfeisty/,5957,"12,400"
12368,Kelsey  Lemons,instagram.com/sheinthemaking/,https://www.instagram.com/sheinthemaking/,6283,"9,206"
12377,Jay Casteel,Facebook.com,https://www.facebook.com/ballerstatuscom/,4411,"27,000"
12377,Jay Casteel,Twitter,https://twitter.com/ballerstatus,3043,"20,000"
12377,Jay Casteel,Instagram,https://www.instagram.com/ballerstatus/,3095,"11,000"
12377,Jay Casteel,ballerstatus.com,https://www.ballerstatus.com/,5181,"6,000"
12379,Nigel David Atkinson,Road Test Reviews,https://www.roadtestreviews.com/,5520,"25,000"
12379,Nigel David Atkinson,business2community.com,https://www.business2community.com/,3791,"1,200"
12379,Nigel David Atkinson,Youtube.com,https://www.youtube.com/c/Roadtestreviewsfeatures,1833,"10,000"
12383,Phoebe Howard,Detroit Free Press,http://www.freep.com,284,"145,290"
12391,Karah VanKammen,Arizona Foothills Magazine,https://www.arizonafoothillsmagazine.com/,2740,"50,000"
12402,Silvia Marquez,instagram.com/lovelysilvia/,https://www.instagram.com/lovelysilvia/,6104,"22,000"
12418,Scotty Kilmer,Youtube.com,https://www.youtube.com/user/scottykilmer,1833,"3,470,000"
12419,Joe Raiti,Youtube.com,https://www.youtube.com/c/RaitisRides/featured,1833,"1,020,000"
12423,Daniel Zepeda,Imore.com,http://www.imore.com/,5720,"4,942,747"
12433,David Patterson,Youtube.com,https://www.youtube.com/channel/UCvLaRcvwQq4RCX-ER_zEG5w,1833,"13,000,000"
12433,David Patterson,Instagram,https://www.instagram.com/thatdudeinblue,3095,"254,000"
12438,Bryan  Elliott,Youtube.com,https://www.youtube.com/behindthebrand,1833,"169,000"
12439,Doug DeMuro,Youtube.com,https://www.youtube.com/channel/UCsqjHFMB_JYTaEnf_vmTNqg,1833,"3,340,000"
12439,Doug DeMuro,Autotrader.com,http://www.autotrader.com ,1928,"4,531,481"
12445,Amberley  Bradley,Instagram,https://www.instagram.com/amberleybradley/,3095,"19,700"
12447,Bethany  Stutsman,Twitter,https://twitter.com/bethanystyleais,3043,2
12448,Teresa Barajas,instagram.com/tayloringstyle/,https://www.instagram.com/teresa_/,5079,"155,000"
12450,Vanessa  Luna,Facebook.com,https://www.facebook.com/vanessaindallas/,4411,596
12466,Beau Brown,instagram.com/bigbeaubrown/,https://www.instagram.com/bigbeaubrown/,6048,"15,900"
12472,Camille  Aguilar,Instagram,https://www.instagram.com/camille.elena/?hl=en,3095,"30,800"
12478,Natalie  Knowlton,Instagram,https://www.instagram.com/we.the.birds/,3095,"28,000"
12478,Natalie  Knowlton,Facebook.com,https://www.facebook.com/wethebirds,4411,"7,445"
12479,Carlota  Zambrano,Instagram,https://www.instagram.com/criando_ando/?hl=en,3095,"14,300"
12481,Valentina Tamayo,instagram.com/mvtrends/,https://www.instagram.com/mvtrends/,6026,"56,100"
12485,Kevin McCauley,Instagram,https://www.instagram.com/capturingthemachine/,3095,"58,200"
12485,Kevin McCauley,Youtube.com,https://www.youtube.com/c/capturingthemachine/videos,1833,"15,500"
12485,Kevin McCauley,Twitter,https://twitter.com/kmccauley?lang=en,3043,"2,000"
12485,Kevin McCauley,CapturingTheMachine.com,https://capturingthemachine.com/,6169,"1,500"
12489,Jasmine Alley,Instagram,https://www.instagram.com/jasminealley/,3095,"130,000"
12489,Jasmine Alley,instagram.com/jasminealley/,	https://www.instagram.com/jasminealley,5748,"132,000"
12506,Tyler Hoover,Youtube.com,https://www.youtube.com/hooviesgarage,1833,"1,560,000"
12509,"Edward ""Eddie"" Xu",Youtube.com,https://www.youtube.com/@EddieX/videos,1833,"170,000"
12509,"Edward ""Eddie"" Xu",Instagram,https://www.instagram.com/eddiex616/,3095,"90,300"
12561,Saumya  Shiohare ,Instagram,https://www.instagram.com/myriadmusings/,3095,"38,000"
12569,Kurt Bradley,Twitter,https://twitter.com/kurtbradley,3043,"1,858"
12569,Kurt Bradley,Instagram,https://www.instagram.com/kurtbradley/,3095,"4,400"
12569,Kurt Bradley,kurtbradley.co,https://kurtbradley.co/,6326,"15,000"
12579,Eric Plut,instagram.com/e.plut/,https://www.instagram.com/e.plut/,6293,"9,000"
12591,Tina Phan,Instagram,https://www.instagram.com/justatinabit/,3095,"54,600"
12648,Carolyn Marino,Instagram,https://www.instagram.com/carolynyuenmarino/,3095,"20,200"
12654,Ben Gigli,Drive Magazine, ,3879,300
12654,Ben Gigli,Motorbooks.com, ,3316,150
12660,Danielle Hunt,Instagram,https://www.instagram.com/thesportsbrat/?hl=en,3095,"27,000"
12690,Clint  Simone,Motor1.com,https://www.motor1.com,3831,"50,000"
12691,Oliver Ngy,Youtube.com,https://www.youtube.com/user/BigBassDreams,1833,"44,500"
12693,Vaughn Lowery,The 360 Mag,http://the360mag.com ,5327,"83,790"
12700,Jessica  Serna,Instagram,https://www.instagram.com/mycurlyadventures_/,3095,"59,500"
12714,Ashley Hargrove,Instagram,https://www.instagram.com/dtkaustin/,6353,"164,000"
12720,Dede Cortez,Instagram,https://www.instagram.com/adelantemami/,3095,"4,800"
12725,Linda Forrester,instagram.com/iamlindaelaine,https://www.instagram.com/iamlindaelaine/,5930,"45,300"
12731,Melissa Moore,themelissalifestyle,https://www.themelissalifestyle.com/,5831,"1,300"
12731,Melissa Moore,Instagram,https://www.instagram.com/themelissalifestyle_/,6353,"20,000"
12731,Melissa Moore,Facebook.com,https://www.facebook.com/themelissalifestyle,4411,842
12752,Claudia Lopez,Claudia Lopez,https://www.youtube.com/beautyscript,5242,"24,300"
12756,Nesrin Avina,Instagram,,3095,"175,000"
12768,Christophe Boulain,Sports&Loisirs,http://Sport&loisirs,6189,"90,000"
12774,Alessandra Leto,Instagram,https://www.instagram.com/lifeofalley/,3095,"23,100"
12775,Bradley Iger,AutoWeek,http://www.autoweek.com/,23,"291,621"
12775,Bradley Iger,Ars Technica,https://arstechnica.com/,4010,"1,000,000"
12775,Bradley Iger,Robb Report,https://robbreport.com/,1203,"1,000,000"
12775,Bradley Iger,Inside Hook,https://www.insidehook.com/,6117,"1,000,000"
12775,Bradley Iger,Hemmings,https://www.hemmings.com/,5770,"500,000"
12775,Bradley Iger,Popular Science ,https://www.popsci.com,1309,"500,000"
12786,Felicia Veltz,Instagram,https://www.instagram.com/simplyherfav/,3095,"13,684"
12787,Chelsea Davis,Instagram,https://www.instagram.com/cheycheyfromthebay/,3095,"20,000"
12788,Aimee Rancer,Instagram,https://www.instagram.com/aimeerancer/,3095,"8,888"
12797,Edward Tahaney,Automobile Magazine,https://www.automobilemag.com/,22,"413,112"
12797,Edward Tahaney,Motor Trend,http://www.motortrend.com/,45,"1,011,942"
12814,Russell Mitchell,Los Angeles Times, ,401,"600,000"
12815,Mark Moskowitz,conceptcarz.com,https://www.conceptcarz.com,5316,"67,737"
12832,Hallie Swanson,instagram.com/halliedaily/,https://www.instagram.com/halliedaily/,6186,"401,000"
